ID,datum oddaje,vmesna postaja,teza
3718,9/11/2018,8/21/2018,12.18
3719,10/5/2018,5/14/2019,8.28
3720,6/5/2018,6/13/2018,11.22
3721,1/23/2018,4/30/2019,15.69
3722,8/10/2018,4/7/2019,12.06
3723,4/4/2018,5/9/2019,18.39
3724,6/1/2018,8/17/2017,14.02
3725,10/25/2018,8/13/2018,16.59
3726,8/4/2018,4/6/2019,6.25
3727,2/26/2018,11/4/2017,1.00
3728,11/6/2018,9/20/2017,15.57
3729,11/29/2018,11/16/2018,9.95
3730,5/16/2018,2/2/2019,10.23
3731,9/5/2018,9/19/2018,7.32
3732,4/4/2018,11/19/2017,12.71
3733,11/21/2018,7/28/2018,14.47
3734,11/5/2018,1/13/2019,13.76
3735,5/23/2018,9/21/2018,4.61
3736,3/10/2018,11/26/2017,4.91
3737,11/13/2018,3/1/2018,18.10
3738,3/3/2018,12/18/2017,8.14
3739,8/3/2018,11/28/2017,6.93
3740,9/6/2018,1/3/2019,15.71
3741,7/21/2018,4/1/2018,10.44
3742,6/28/2018,12/3/2017,12.54
3743,7/19/2018,2/1/2018,1.62
3744,3/9/2018,6/13/2018,13.70
3745,9/9/2018,3/7/2018,9.05
3746,1/21/2018,8/8/2017,15.54
3747,7/11/2018,11/13/2017,10.27
3748,6/23/2018,12/16/2018,11.76
3749,11/27/2018,6/30/2018,11.51
3750,7/3/2018,8/23/2017,12.65
3751,11/15/2018,6/11/2018,8.84
3752,3/16/2018,6/20/2018,6.26
3753,11/4/2018,10/26/2018,15.91
3754,11/9/2018,12/28/2018,9.13
3755,6/12/2018,12/21/2017,12.99
3756,9/18/2018,11/3/2018,9.32
3757,1/11/2018,3/9/2019,4.79
3758,8/29/2018,12/6/2018,14.31
3759,4/1/2018,8/19/2017,4.21
3760,7/24/2018,7/30/2017,16.00
3761,11/20/2018,12/4/2017,11.61
3762,2/8/2018,6/24/2017,7.35
3763,11/3/2018,9/27/2017,2.22
3764,7/5/2018,1/25/2018,10.89
3765,8/1/2018,7/28/2017,2.27
3766,7/14/2018,7/18/2017,12.99
3767,9/15/2018,6/29/2017,16.32
3768,7/28/2018,10/24/2018,18.38
3769,1/31/2018,9/1/2018,13.47
3770,5/15/2018,8/16/2017,10.14
3771,6/14/2018,9/6/2018,15.20
3772,7/6/2018,3/10/2019,14.64
3773,9/5/2018,3/21/2019,7.70
3774,1/27/2018,3/1/2019,3.89
3775,3/9/2018,3/13/2019,12.91
3776,7/9/2018,3/8/2018,17.24
3777,5/25/2018,8/20/2017,7.51
3778,9/11/2018,4/3/2018,8.24
3779,4/6/2018,8/29/2017,7.71
3780,7/10/2018,4/21/2018,6.26
3781,1/9/2018,9/6/2017,9.44
3782,2/9/2018,4/20/2019,18.46
3783,6/3/2018,4/2/2019,7.09
3784,3/27/2018,10/30/2017,6.66
3785,6/8/2018,7/25/2018,19.10
3786,3/24/2018,12/24/2018,3.12
3787,10/25/2018,9/30/2017,8.49
3788,3/4/2018,5/12/2019,1.79
3789,7/20/2018,1/26/2019,7.70
3790,7/29/2018,11/29/2018,14.38
3791,9/26/2018,3/21/2019,17.65
3792,9/1/2018,6/1/2018,10.06
3793,7/3/2018,2/9/2019,10.44
3794,5/15/2018,5/12/2019,6.08
3795,4/2/2018,4/29/2019,13.62
3796,11/7/2018,1/19/2019,12.68
3797,8/30/2018,11/13/2017,7.25
3798,10/5/2018,12/15/2018,14.06
3799,6/8/2018,5/26/2018,16.30
3800,8/5/2018,2/6/2018,9.72
3801,4/9/2018,12/17/2018,17.99
3802,11/10/2018,10/19/2017,18.31
3803,7/11/2018,8/4/2018,1.31
3804,7/26/2018,11/28/2018,1.39
3805,5/30/2018,2/10/2018,8.63
3806,1/27/2018,9/5/2017,16.55
3807,6/18/2018,2/11/2018,15.01
3808,5/12/2018,2/8/2019,14.62
3809,7/30/2018,11/8/2017,17.38
3810,7/15/2018,2/24/2019,9.24
3811,9/28/2018,11/9/2017,6.91
3812,3/11/2018,3/25/2019,6.40
3813,4/23/2018,3/27/2018,12.60
3814,3/1/2018,12/30/2018,4.61
3815,9/27/2018,9/24/2017,12.38
3816,11/20/2018,3/13/2019,19.63
3817,4/15/2018,11/10/2018,7.94
3818,4/29/2018,7/28/2018,4.66
3819,8/10/2018,8/22/2018,11.90
3820,5/26/2018,12/28/2017,4.01
3821,4/5/2018,6/6/2017,9.87
3822,11/17/2018,4/24/2019,1.82
3823,11/2/2018,5/27/2018,9.00
3824,7/22/2018,2/17/2018,4.51
3825,4/1/2018,4/8/2019,12.38
3826,9/7/2018,7/29/2017,3.42
3827,9/4/2018,11/26/2017,19.91
3828,1/26/2018,6/28/2018,10.48
3829,1/11/2018,11/18/2017,2.35
3830,3/19/2018,12/2/2018,8.70
3831,7/5/2018,1/2/2018,16.37
3832,6/26/2018,3/6/2018,4.50
3833,8/14/2018,9/26/2018,16.93
3834,3/7/2018,3/29/2019,14.68
3835,4/10/2018,1/11/2019,8.31
3836,5/10/2018,6/8/2017,0.05
3837,11/5/2018,9/22/2017,14.00
3838,4/23/2018,10/14/2017,15.22
3839,11/16/2018,6/18/2018,16.31
3840,7/16/2018,11/22/2018,11.53
3841,4/16/2018,5/1/2019,14.38
3842,5/16/2018,7/24/2017,7.92
3843,2/7/2018,3/20/2018,15.83
3844,5/2/2018,3/11/2019,10.72
3845,3/5/2018,3/10/2019,11.63
3846,7/17/2018,3/21/2018,19.23
3847,11/2/2018,6/3/2017,18.79
3848,6/5/2018,11/8/2018,10.58
3849,11/2/2018,11/12/2017,16.07
3850,6/11/2018,12/29/2018,8.92
3851,7/8/2018,9/15/2017,18.02
3852,4/10/2018,1/2/2018,13.73
3853,1/3/2018,12/31/2017,16.42
3854,5/6/2018,6/2/2017,0.70
3855,11/6/2018,12/7/2018,19.96
3856,1/22/2018,3/19/2019,9.69
3857,3/23/2018,9/5/2018,7.73
3858,8/27/2018,12/24/2018,1.25
3859,8/6/2018,2/7/2018,13.92
3860,10/28/2018,4/21/2018,3.01
3861,7/29/2018,11/20/2017,17.10
3862,6/30/2018,6/14/2017,2.79
3863,7/21/2018,1/18/2019,10.85
3864,7/20/2018,8/17/2018,12.75
3865,10/14/2018,2/19/2018,5.19
3866,5/6/2018,3/12/2018,8.57
3867,6/21/2018,5/19/2018,12.66
3868,3/26/2018,3/28/2019,1.78
3869,8/24/2018,5/5/2018,12.15
3870,11/19/2018,11/6/2017,1.02
3871,10/26/2018,4/7/2019,8.58
3872,9/4/2018,2/11/2019,11.03
3873,5/22/2018,10/10/2018,3.89
3874,11/11/2018,2/22/2019,7.54
3875,10/2/2018,3/13/2018,3.73
3876,2/13/2018,8/1/2018,18.24
3877,3/23/2018,8/29/2018,15.14
3878,11/27/2018,10/18/2017,1.87
3879,7/1/2018,11/27/2018,9.86
3880,2/10/2018,12/24/2017,8.04
3881,10/22/2018,11/11/2018,16.27
3882,11/28/2018,10/10/2018,15.01
3883,9/26/2018,6/6/2017,14.60
3884,11/7/2018,5/12/2019,13.27
3885,7/4/2018,2/12/2019,8.68
3886,8/7/2018,11/10/2017,0.23
3887,3/18/2018,1/21/2018,1.00
3888,4/16/2018,4/15/2018,0.21
3889,1/7/2018,4/12/2019,15.92
3890,8/21/2018,6/21/2017,17.62
3891,5/18/2018,2/14/2018,19.20
3892,7/1/2018,10/23/2017,5.55
3893,1/3/2018,12/31/2017,9.91
3894,5/2/2018,12/26/2018,13.03
3895,3/14/2018,2/21/2018,4.79
3896,3/13/2018,8/10/2018,2.94
3897,5/16/2018,1/21/2019,19.73
3898,7/2/2018,1/22/2018,15.96
3899,11/8/2018,10/9/2018,16.31
3900,3/1/2018,8/20/2018,14.32
3901,9/26/2018,11/9/2017,19.90
3902,2/6/2018,5/25/2017,6.11
3903,4/27/2018,6/27/2018,12.58
3904,10/29/2018,9/10/2017,9.59
3905,6/15/2018,10/18/2017,14.33
3906,3/2/2018,4/29/2019,19.30
3907,2/9/2018,5/17/2019,19.60
3908,7/28/2018,8/11/2018,9.05
3909,8/19/2018,3/13/2018,9.40
3910,1/24/2018,5/5/2018,17.00
3911,9/6/2018,10/15/2018,19.86
3912,3/27/2018,8/9/2018,19.12
3913,6/2/2018,6/11/2018,5.68
3914,9/8/2018,12/31/2017,12.45
3915,3/1/2018,9/3/2017,10.39
3916,4/28/2018,6/22/2018,11.02
3917,2/21/2018,8/6/2017,11.26
3918,1/11/2018,4/13/2019,9.54
3919,1/13/2018,1/18/2018,18.02
3920,6/12/2018,12/24/2017,9.24
3921,4/11/2018,2/13/2018,16.47
3922,2/20/2018,5/8/2019,19.17
3923,9/13/2018,12/4/2018,4.31
3924,9/30/2018,11/11/2017,10.71
3925,1/27/2018,2/15/2019,11.45
3926,9/7/2018,4/30/2018,10.04
3927,3/11/2018,9/7/2018,15.81
3928,6/2/2018,7/29/2017,13.32
3929,6/30/2018,7/5/2018,14.04
3930,3/11/2018,5/22/2018,15.88
3931,9/18/2018,5/18/2017,4.18
3932,10/24/2018,5/21/2018,18.87
3933,10/14/2018,8/3/2018,15.52
3934,4/12/2018,6/18/2018,15.37
3935,6/9/2018,9/10/2017,19.47
3936,10/15/2018,6/1/2017,3.60
3937,6/11/2018,2/18/2019,12.06
3938,4/27/2018,3/1/2018,11.94
3939,11/29/2018,9/9/2018,16.41
3940,4/16/2018,2/28/2019,13.32
3941,9/9/2018,8/14/2017,10.56
3942,4/6/2018,7/31/2018,0.87
3943,2/8/2018,11/13/2018,13.97
3944,1/17/2018,10/4/2017,3.54
3945,8/9/2018,8/23/2017,11.48
3946,8/13/2018,10/19/2017,3.75
3947,2/25/2018,5/31/2018,1.19
3948,4/29/2018,10/21/2017,2.18
3949,6/29/2018,12/22/2017,1.65
3950,10/10/2018,2/21/2018,14.60
3951,6/29/2018,8/17/2017,11.08
3952,6/12/2018,10/22/2017,5.22
3953,10/5/2018,1/23/2018,2.12
3954,3/10/2018,8/29/2018,1.99
3955,1/18/2018,9/19/2017,4.63
3956,9/6/2018,12/2/2018,0.08
3957,3/4/2018,2/22/2019,6.66
3958,10/7/2018,9/21/2017,4.28
3959,5/18/2018,2/19/2018,14.24
3960,5/4/2018,1/1/2019,1.15
3961,4/22/2018,12/20/2018,6.10
3962,7/7/2018,9/17/2018,1.76
3963,10/19/2018,12/21/2017,9.31
3964,11/5/2018,4/14/2019,13.14
3965,10/1/2018,9/29/2018,6.50
3966,6/22/2018,12/8/2017,5.78
3967,7/7/2018,9/24/2017,15.74
3968,5/3/2018,4/6/2019,8.30
3969,1/20/2018,12/23/2018,15.81
3970,10/19/2018,7/16/2018,9.14
3971,4/29/2018,8/27/2017,7.51
3972,3/2/2018,11/4/2018,4.07
3973,3/25/2018,2/9/2019,7.68
3974,3/21/2018,4/12/2019,16.35
3975,6/20/2018,8/21/2018,3.64
3976,2/17/2018,3/5/2019,14.91
3977,5/22/2018,12/10/2017,0.85
3978,7/24/2018,7/5/2018,7.25
3979,6/20/2018,6/15/2018,7.85
3980,8/24/2018,3/26/2019,19.23
3981,8/19/2018,6/7/2017,16.18
3982,10/8/2018,3/4/2018,3.98
3983,7/18/2018,9/1/2017,18.34
3984,7/14/2018,7/5/2018,14.71
3985,2/24/2018,5/28/2017,10.47
3986,1/29/2018,8/28/2018,3.46
3987,7/22/2018,8/1/2018,18.48
3988,7/7/2018,1/6/2019,2.91
3989,6/1/2018,11/24/2017,9.84
3990,2/3/2018,8/4/2017,11.15
3991,6/11/2018,3/15/2019,4.75
3992,10/26/2018,5/26/2017,4.50
3993,11/27/2018,2/21/2018,7.96
3994,4/24/2018,3/24/2018,11.53
3995,7/7/2018,4/11/2019,4.11
3996,10/24/2018,9/14/2017,13.34
3997,1/4/2018,3/19/2018,17.87
3998,1/29/2018,4/9/2019,2.54
3999,5/2/2018,7/10/2017,16.01
4000,2/21/2018,6/3/2018,6.23
4001,7/13/2018,6/10/2017,2.41
4002,10/4/2018,5/4/2019,3.95
4003,11/29/2018,10/25/2018,3.24
4004,9/19/2018,4/20/2019,4.89
4005,9/2/2018,10/1/2017,4.90
4006,4/15/2018,11/1/2017,13.24
4007,2/2/2018,8/22/2018,3.05
4008,8/28/2018,10/24/2017,13.98
4009,1/7/2018,3/27/2019,13.75
4010,6/4/2018,12/19/2018,15.71
4011,7/18/2018,10/3/2017,3.21
4012,7/27/2018,10/31/2017,19.79
4013,3/4/2018,7/24/2018,9.33
4014,7/29/2018,2/26/2018,1.94
4015,8/29/2018,8/20/2017,14.33
4016,8/30/2018,6/10/2018,11.73
4017,1/30/2018,7/19/2018,5.39
4018,2/19/2018,7/7/2017,5.06
4019,3/9/2018,8/2/2018,8.05
4020,7/24/2018,2/5/2019,17.24
4021,5/5/2018,9/30/2017,18.87
4022,10/5/2018,6/12/2018,4.04
4023,1/18/2018,12/6/2018,3.64
4024,5/19/2018,10/5/2018,19.58
4025,8/25/2018,10/25/2017,16.93
4026,3/20/2018,10/9/2017,11.49
4027,3/13/2018,4/19/2018,16.55
4028,3/22/2018,1/14/2018,0.91
4029,10/5/2018,3/12/2018,17.72
4030,5/19/2018,2/10/2018,1.98
4031,9/4/2018,10/5/2018,10.13
4032,5/16/2018,9/14/2018,17.19
4033,4/24/2018,8/28/2017,5.57
4034,9/19/2018,9/20/2017,11.65
4035,3/30/2018,1/7/2018,16.63
4036,10/27/2018,8/31/2018,2.92
4037,5/25/2018,1/26/2018,10.17
4038,9/8/2018,3/26/2019,16.20
4039,6/22/2018,9/23/2018,7.79
4040,10/4/2018,10/28/2017,7.93
4041,6/18/2018,2/24/2019,19.16
4042,4/15/2018,3/10/2018,5.41
4043,1/15/2018,1/22/2018,0.04
4044,5/14/2018,10/7/2018,15.83
4045,11/30/2018,4/30/2018,4.66
4046,4/20/2018,3/2/2019,6.76
4047,6/13/2018,11/30/2018,4.98
4048,8/8/2018,3/10/2018,4.23
4049,1/25/2018,10/22/2018,19.49
4050,2/12/2018,1/25/2018,9.90
4051,11/14/2018,5/23/2017,11.77
4052,1/30/2018,10/3/2018,4.34
4053,11/4/2018,2/3/2019,1.08
4054,8/7/2018,12/12/2017,6.80
4055,10/5/2018,3/12/2018,6.45
4056,8/20/2018,5/5/2019,7.03
4057,4/26/2018,8/8/2017,15.99
4058,10/5/2018,5/24/2018,6.49
4059,4/9/2018,2/25/2018,7.90
4060,1/14/2018,4/17/2018,1.19
4061,8/23/2018,8/17/2018,12.07
4062,10/4/2018,11/7/2018,2.85
4063,5/17/2018,4/17/2019,19.92
4064,6/11/2018,12/16/2018,0.53
4065,7/30/2018,7/15/2017,11.93
4066,5/13/2018,12/10/2018,7.06
4067,5/21/2018,7/20/2018,2.49
4068,8/12/2018,10/25/2017,16.08
4069,9/6/2018,6/8/2018,7.79
4070,6/14/2018,8/11/2017,14.28
4071,2/8/2018,11/26/2017,0.55
4072,8/9/2018,1/8/2018,3.60
4073,3/11/2018,5/17/2019,9.80
4074,9/7/2018,4/29/2019,15.61
4075,5/22/2018,8/20/2017,12.63
4076,1/27/2018,7/10/2017,1.39
4077,9/28/2018,12/27/2018,6.08
4078,11/16/2018,9/26/2017,3.28
4079,4/25/2018,10/28/2018,9.48
4080,8/17/2018,12/23/2018,0.16
4081,3/20/2018,9/20/2018,18.61
4082,1/3/2018,6/21/2017,10.88
4083,9/14/2018,3/5/2018,15.33
4084,2/18/2018,6/22/2017,3.23
4085,1/6/2018,4/29/2018,6.03
4086,8/6/2018,3/1/2018,2.16
4087,7/17/2018,4/23/2018,15.53
4088,6/22/2018,2/12/2019,7.13
4089,11/11/2018,9/27/2018,12.14
4090,11/12/2018,8/28/2018,7.09
4091,11/21/2018,5/25/2018,5.91
4092,10/7/2018,10/27/2017,18.07
4093,2/19/2018,7/19/2018,12.24
4094,5/5/2018,9/13/2017,4.40
4095,2/3/2018,12/23/2017,15.09
4096,6/3/2018,4/9/2019,4.31
4097,7/24/2018,6/14/2018,16.99
4098,7/22/2018,4/26/2019,6.83
4099,6/8/2018,12/12/2018,6.48
4100,9/6/2018,12/14/2018,3.90
4101,7/11/2018,5/9/2018,7.96
4102,2/16/2018,1/21/2019,4.86
4103,8/16/2018,11/13/2017,14.73
4104,4/3/2018,11/20/2017,1.10
4105,3/5/2018,1/25/2018,1.17
4106,1/25/2018,10/26/2017,10.36
4107,2/8/2018,10/3/2018,2.77
4108,6/11/2018,9/23/2018,0.52
4109,9/18/2018,9/13/2018,4.21
4110,8/12/2018,5/9/2019,13.03
4111,11/27/2018,10/1/2018,13.06
4112,10/7/2018,7/18/2018,19.24
4113,11/21/2018,8/3/2017,3.70
4114,2/2/2018,6/7/2018,17.86
4115,6/1/2018,2/12/2018,2.65
4116,11/25/2018,7/2/2017,3.87
4117,10/28/2018,4/27/2019,9.45
4118,3/22/2018,12/16/2018,11.20
4119,7/23/2018,10/23/2018,18.33
4120,11/28/2018,4/21/2019,3.06
4121,2/13/2018,3/16/2018,12.08
4122,8/15/2018,11/25/2017,5.05
4123,6/12/2018,4/13/2018,2.22
4124,3/8/2018,7/8/2017,1.82
4125,9/9/2018,9/10/2018,15.60
4126,8/23/2018,7/16/2018,4.53
4127,6/25/2018,2/23/2019,18.39
4128,8/19/2018,12/22/2017,9.25
4129,8/26/2018,5/31/2018,18.18
4130,8/16/2018,12/21/2017,19.19
4131,7/16/2018,3/17/2019,16.31
4132,7/6/2018,1/11/2019,18.78
4133,4/15/2018,10/19/2018,2.72
4134,6/24/2018,9/17/2018,12.36
4135,7/26/2018,8/16/2018,14.44
4136,8/4/2018,2/22/2019,13.18
4137,8/30/2018,12/17/2018,6.60
4138,11/18/2018,9/17/2017,2.52
4139,1/8/2018,7/14/2017,8.64
4140,6/27/2018,8/29/2018,16.91
4141,5/26/2018,5/3/2018,0.10
4142,8/26/2018,9/11/2017,0.10
4143,6/1/2018,7/5/2017,17.98
4144,9/7/2018,7/23/2017,4.49
4145,3/1/2018,3/28/2019,5.21
4146,1/28/2018,4/20/2018,1.39
4147,9/12/2018,2/4/2018,0.93
4148,11/22/2018,3/23/2019,14.06
4149,2/11/2018,3/8/2019,15.85
4150,11/12/2018,11/1/2018,19.40
4151,10/9/2018,11/7/2017,15.23
4152,7/17/2018,11/28/2017,2.85
4153,6/7/2018,5/11/2019,16.41
4154,2/22/2018,10/28/2017,8.74
4155,10/10/2018,11/28/2017,11.70
4156,5/21/2018,3/30/2019,7.54
4157,5/1/2018,7/15/2017,15.45
4158,5/4/2018,5/26/2017,18.12
4159,10/21/2018,5/16/2019,7.90
4160,6/1/2018,2/24/2018,8.81
4161,1/17/2018,1/14/2018,1.95
4162,8/10/2018,9/11/2018,7.55
4163,8/29/2018,5/16/2019,19.07
4164,4/9/2018,7/12/2017,15.45
4165,11/5/2018,11/7/2017,5.71
4166,3/15/2018,7/22/2017,2.75
4167,6/26/2018,9/10/2018,3.48
4168,4/21/2018,8/15/2018,12.52
4169,9/8/2018,2/4/2019,0.70
4170,3/10/2018,3/27/2019,15.76
4171,6/9/2018,2/24/2018,5.11
4172,9/12/2018,5/19/2017,3.40
4173,5/12/2018,12/9/2017,19.21
4174,3/27/2018,6/17/2017,18.29
4175,2/10/2018,4/8/2019,0.81
4176,9/8/2018,2/10/2018,9.95
4177,10/16/2018,2/2/2019,11.23
4178,2/22/2018,12/10/2017,10.78
4179,4/27/2018,4/18/2018,10.51
4180,7/28/2018,3/31/2018,1.75
4181,4/8/2018,9/11/2018,2.89
4182,5/8/2018,8/7/2018,12.62
4183,6/27/2018,8/4/2018,8.45
4184,9/1/2018,5/10/2018,10.30
4185,1/18/2018,8/20/2017,6.93
4186,5/7/2018,10/25/2017,3.49
4187,2/21/2018,9/17/2017,4.43
4188,11/2/2018,7/8/2018,18.22
4189,8/3/2018,7/14/2017,11.33
4190,5/21/2018,9/6/2017,9.18
4191,1/6/2018,6/1/2017,17.33
4192,1/6/2018,1/31/2019,11.21
4193,8/2/2018,5/27/2017,3.84
4194,10/13/2018,10/20/2017,9.13
4195,8/5/2018,1/2/2018,3.14
4196,11/9/2018,6/19/2018,17.97
4197,5/3/2018,5/1/2018,15.05
4198,6/23/2018,6/30/2018,11.58
4199,11/22/2018,3/14/2019,4.16
4200,2/6/2018,11/27/2018,14.14
4201,9/13/2018,8/18/2018,13.41
4202,8/4/2018,5/14/2019,2.55
4203,1/24/2018,4/10/2019,13.81
4204,4/6/2018,1/4/2019,7.14
4205,8/1/2018,5/28/2018,10.11
4206,2/2/2018,7/11/2017,3.86
4207,4/23/2018,8/22/2017,9.05
4208,1/18/2018,3/16/2019,1.63
4209,3/3/2018,10/24/2018,7.66
4210,9/13/2018,12/29/2018,13.76
4211,8/26/2018,7/6/2017,5.85
4212,11/4/2018,9/25/2018,3.06
4213,4/5/2018,12/11/2017,3.45
4214,11/21/2018,3/18/2019,10.18
4215,2/12/2018,11/9/2018,17.49
4216,11/2/2018,5/1/2018,3.11
4217,11/4/2018,2/15/2019,12.37
4218,3/16/2018,3/30/2019,1.65
4219,4/12/2018,6/13/2018,17.84
4220,9/21/2018,11/22/2017,12.57
4221,10/27/2018,12/4/2017,13.25
4222,2/17/2018,12/29/2018,5.17
4223,9/2/2018,7/15/2018,14.04
4224,6/2/2018,11/19/2018,8.03
4225,11/9/2018,10/14/2018,11.59
4226,6/29/2018,1/25/2019,18.07
4227,1/25/2018,12/17/2018,15.07
4228,2/22/2018,11/2/2017,1.49
4229,2/25/2018,5/23/2018,13.80
4230,5/24/2018,4/18/2019,16.64
4231,7/11/2018,3/31/2018,5.22
4232,2/15/2018,3/13/2019,2.52
4233,7/9/2018,8/31/2018,6.99
4234,2/11/2018,3/20/2019,14.94
4235,4/5/2018,9/18/2018,8.90
4236,1/13/2018,7/12/2017,17.86
4237,1/29/2018,7/31/2017,9.33
4238,8/23/2018,11/14/2017,6.89
4239,10/8/2018,4/15/2019,7.18
4240,9/16/2018,2/8/2019,7.86
4241,11/1/2018,10/13/2017,0.71
4242,4/26/2018,6/2/2017,6.04
4243,10/14/2018,6/28/2018,6.10
4244,2/22/2018,5/3/2019,4.19
4245,9/9/2018,1/19/2019,16.20
4246,6/8/2018,5/20/2017,10.20
4247,7/12/2018,7/2/2018,0.52
4248,9/30/2018,12/11/2017,9.28
4249,8/10/2018,8/18/2018,9.37
4250,2/27/2018,8/6/2018,2.72
4251,9/7/2018,2/24/2018,0.89
4252,9/28/2018,6/12/2018,6.04
4253,9/7/2018,2/3/2018,10.95
4254,3/29/2018,6/9/2018,14.47
4255,4/3/2018,7/1/2018,9.16
4256,11/19/2018,5/3/2019,18.16
4257,8/11/2018,8/25/2018,14.32
4258,5/5/2018,11/26/2018,1.18
4259,5/17/2018,5/9/2019,15.69
4260,3/14/2018,12/30/2018,18.00
4261,5/30/2018,12/19/2018,6.88
4262,6/27/2018,11/24/2018,1.45
4263,7/3/2018,8/3/2017,0.38
4264,8/15/2018,11/4/2018,11.64
4265,3/6/2018,9/13/2017,15.06
4266,5/11/2018,4/15/2018,1.10
4267,7/2/2018,10/12/2017,0.16
4268,8/20/2018,11/24/2017,17.01
4269,4/21/2018,5/9/2019,12.85
4270,1/16/2018,7/24/2017,14.44
4271,11/8/2018,2/11/2018,4.53
4272,3/8/2018,12/5/2018,18.09
4273,4/22/2018,8/12/2017,7.56
4274,8/6/2018,7/14/2017,12.87
4275,10/10/2018,9/10/2018,13.33
4276,11/9/2018,8/5/2017,10.92
4277,6/23/2018,2/23/2019,19.58
4278,11/23/2018,11/16/2017,10.30
4279,2/21/2018,8/16/2018,6.83
4280,8/8/2018,2/2/2018,4.20
4281,3/20/2018,1/28/2018,7.22
4282,10/2/2018,12/4/2018,0.14
4283,8/30/2018,3/26/2019,14.82
4284,1/10/2018,7/8/2017,13.37
4285,7/25/2018,5/25/2017,18.81
4286,3/1/2018,5/3/2018,3.36
4287,2/13/2018,10/12/2017,2.41
4288,3/22/2018,6/4/2018,2.31
4289,4/3/2018,9/4/2018,17.40
4290,9/11/2018,11/14/2017,18.02
4291,10/15/2018,7/11/2018,11.55
4292,9/18/2018,7/22/2017,17.51
4293,8/27/2018,9/9/2018,8.96
4294,5/3/2018,4/13/2018,6.66
4295,3/13/2018,8/16/2018,4.90
4296,8/14/2018,12/27/2017,16.12
4297,8/23/2018,10/1/2017,8.60
4298,9/8/2018,12/19/2017,2.42
4299,1/28/2018,12/14/2017,15.14
4300,9/25/2018,4/18/2019,2.61
4301,10/25/2018,9/10/2017,2.98
4302,5/21/2018,6/17/2017,6.07
4303,6/15/2018,12/21/2018,5.06
4304,5/13/2018,6/9/2018,7.83
4305,10/16/2018,10/27/2018,3.52
4306,6/28/2018,8/10/2017,16.56
4307,1/25/2018,7/23/2018,17.04
4308,9/28/2018,10/15/2017,11.90
4309,9/12/2018,6/5/2018,8.20
4310,5/19/2018,11/24/2018,4.13
4311,8/7/2018,10/17/2018,16.14
4312,5/30/2018,12/21/2018,10.18
4313,6/23/2018,8/23/2018,14.82
4314,3/13/2018,11/19/2017,0.07
4315,1/6/2018,11/22/2018,0.68
4316,6/24/2018,8/11/2018,9.18
4317,2/21/2018,3/24/2019,13.07
4318,7/22/2018,9/19/2017,18.12
4319,1/15/2018,12/20/2017,16.22
4320,2/3/2018,3/25/2019,6.56
4321,1/25/2018,7/13/2017,17.88
4322,3/5/2018,9/1/2017,14.50
4323,1/23/2018,4/30/2019,10.78
4324,6/28/2018,6/28/2017,19.17
4325,7/15/2018,6/14/2017,14.25
4326,7/4/2018,5/17/2018,19.14
4327,8/29/2018,1/28/2018,6.21
4328,4/24/2018,3/19/2019,8.38
4329,2/23/2018,11/1/2017,17.02
4330,5/20/2018,4/12/2018,11.95
4331,10/26/2018,3/18/2019,18.90
4332,7/1/2018,5/7/2019,17.48
4333,1/7/2018,12/21/2018,2.10
4334,4/10/2018,5/7/2018,7.68
4335,9/26/2018,5/3/2018,16.53
4336,5/20/2018,3/29/2019,14.25
4337,5/27/2018,8/1/2018,1.11
4338,5/18/2018,9/22/2018,16.24
4339,3/18/2018,9/30/2018,11.34
4340,3/19/2018,11/13/2017,8.00
4341,9/19/2018,8/17/2017,8.54
4342,5/26/2018,6/6/2017,2.74
4343,11/27/2018,2/19/2019,18.16
4344,2/7/2018,4/20/2018,9.82
4345,11/20/2018,3/10/2019,1.62
4346,2/26/2018,5/22/2017,16.23
4347,6/3/2018,3/31/2018,0.50
4348,1/9/2018,11/30/2018,17.64
4349,7/2/2018,5/17/2019,16.45
4350,1/8/2018,2/7/2018,11.99
4351,6/24/2018,7/31/2018,17.14
4352,10/4/2018,10/6/2018,5.85
4353,6/10/2018,5/5/2018,19.28
4354,3/1/2018,8/17/2017,14.96
4355,4/30/2018,8/14/2018,10.64
4356,5/4/2018,5/25/2018,1.73
4357,4/9/2018,4/22/2019,1.15
4358,8/11/2018,5/16/2018,18.81
4359,4/17/2018,3/14/2019,7.68
4360,1/26/2018,9/17/2018,14.65
4361,11/1/2018,4/27/2019,4.73
4362,2/14/2018,3/22/2018,13.39
4363,3/6/2018,7/14/2017,12.29
4364,10/14/2018,3/5/2019,7.91
4365,4/30/2018,6/27/2018,11.95
4366,7/20/2018,4/19/2018,6.26
4367,4/14/2018,2/17/2019,7.93
4368,3/26/2018,6/11/2017,16.63
4369,11/10/2018,10/9/2018,16.89
4370,1/19/2018,7/31/2018,14.57
4371,11/16/2018,10/10/2018,5.28
4372,8/28/2018,1/8/2018,4.47
4373,4/19/2018,2/20/2019,3.52
4374,4/22/2018,9/21/2018,19.55
4375,1/23/2018,9/25/2017,15.61
4376,6/17/2018,11/15/2017,15.21
4377,7/7/2018,4/10/2019,0.28
4378,8/6/2018,3/12/2018,6.52
4379,7/17/2018,6/2/2017,0.41
4380,3/13/2018,5/9/2019,12.08
4381,8/15/2018,4/22/2019,17.89
4382,1/31/2018,8/16/2018,15.00
