ID,Datum oddaje,teza
3465,9/27/2018,18.61
3466,12/9/2017,0.38
3467,12/9/2018,9.44
3468,8/10/2017,7.07
3469,3/20/2018,6.57
3470,7/25/2018,3.24
3471,11/29/2018,0.68
3472,2/14/2018,6.24
3473,5/10/2019,17.35
3474,5/22/2018,4.62
3475,8/20/2017,13.79
3476,5/30/2017,8.90
3477,11/21/2018,0.38
3478,10/6/2018,6.70
3479,12/29/2018,4.89
3480,3/26/2018,12.09
3481,7/1/2017,16.26
3482,2/22/2018,1.50
3483,12/8/2018,1.64
3484,8/31/2018,9.92
3485,3/21/2018,19.45
3486,6/28/2018,2.92
3487,7/17/2017,17.73
3488,5/31/2018,4.89
3489,8/10/2018,8.74
3490,5/5/2018,3.81
3491,3/14/2018,6.36
3492,12/1/2018,7.98
3493,1/31/2019,8.53
3494,10/14/2017,7.96
3495,6/19/2018,19.98
3496,12/15/2017,6.44
3497,7/13/2017,2.93
3498,9/22/2018,16.50
3499,10/15/2018,3.62
3500,6/17/2017,3.45
3501,7/17/2017,1.64
3502,6/17/2017,15.62
3503,2/28/2019,5.10
3504,1/3/2018,5.39
3505,11/15/2017,18.85
3506,2/23/2018,5.32
3507,8/20/2018,17.98
3508,2/22/2019,4.32
3509,9/17/2017,7.57
3510,4/8/2018,19.89
3511,8/8/2017,4.42
3512,5/30/2017,4.84
3513,3/19/2019,18.17
3514,7/12/2018,3.73
3515,9/26/2018,14.97
3516,1/13/2019,17.17
3517,6/20/2017,1.50
3518,11/5/2018,0.07
3519,1/23/2019,6.85
3520,3/19/2019,1.78
3521,3/29/2018,5.50
3522,2/27/2018,19.78
3523,11/27/2017,9.11
3524,11/2/2018,3.32
3525,7/17/2018,7.99
3526,8/4/2018,19.11
3527,6/9/2018,18.41
3528,8/31/2018,1.15
3529,12/31/2018,9.73
3530,2/26/2018,0.79
3531,8/22/2017,19.14
3532,11/2/2018,18.35
3533,2/11/2018,5.90
3534,3/2/2019,15.93
3535,7/3/2018,14.44
3536,1/3/2018,7.15
3537,9/17/2017,17.92
3538,3/22/2019,1.24
3539,1/10/2018,15.06
3540,1/20/2018,17.80
3541,11/17/2018,12.06
3542,11/24/2017,16.07
3543,7/11/2018,5.91
3544,3/15/2018,19.33
3545,10/17/2017,12.46
3546,9/10/2017,10.47
3547,6/6/2018,16.67
3548,2/27/2018,6.16
3549,5/5/2019,18.38
3550,10/28/2018,11.19
3551,3/31/2019,1.96
3552,11/9/2018,0.16
3553,8/29/2018,15.92
3554,10/28/2018,0.81
3555,1/14/2019,16.94
3556,6/17/2017,10.58
3557,2/10/2019,8.28
3558,7/29/2017,8.96
3559,10/8/2018,6.54
3560,7/23/2017,11.03
3561,6/4/2017,11.54
3562,8/3/2018,10.75
3563,4/2/2019,17.68
3564,5/27/2017,5.50
3565,7/17/2017,19.55
3566,3/3/2018,12.64
3567,6/27/2017,17.89
3568,6/8/2018,11.26
3569,3/21/2019,19.20
3570,3/12/2018,0.04
3571,3/22/2018,14.66
3572,1/2/2018,15.89
3573,2/23/2019,9.66
3574,10/28/2018,1.72
3575,4/10/2018,10.58
3576,7/28/2017,16.28
3577,12/31/2017,15.58
3578,12/25/2018,12.22
3579,10/14/2018,0.06
3580,7/20/2017,8.82
3581,11/16/2018,17.44
3582,4/12/2019,8.80
3583,12/8/2018,1.15
3584,10/24/2017,10.87
3585,5/15/2019,13.28
3586,12/10/2018,7.72
3587,8/26/2017,5.49
3588,12/19/2017,1.40
3589,2/12/2019,12.20
3590,6/25/2018,17.66
3591,8/21/2017,8.97
3592,7/12/2018,4.14
3593,7/25/2017,7.05
3594,8/11/2018,0.95
3595,12/9/2018,10.31
3596,9/26/2017,18.19
3597,6/1/2017,4.38
3598,9/14/2017,4.47
3599,11/6/2017,19.67
3600,6/12/2018,18.00
3601,9/8/2017,5.68
3602,7/22/2017,15.75
3603,5/25/2017,14.61
3604,4/29/2018,15.74
3605,9/1/2018,17.71
3606,8/16/2017,2.66
3607,9/18/2017,5.55
3608,11/7/2017,9.63
3609,9/16/2018,0.45
3610,12/29/2018,5.60
3611,7/21/2017,12.26
3612,4/24/2019,11.52
3613,5/27/2018,2.33
3614,11/4/2018,14.07
3615,11/5/2017,4.31
3616,3/12/2019,14.57
3617,10/30/2018,18.51
3618,3/13/2018,18.36
3619,12/23/2017,14.56
3620,2/18/2018,5.98
3621,12/26/2018,8.88
3622,7/11/2018,18.40
3623,5/28/2018,11.39
3624,2/5/2019,0.07
3625,8/1/2018,2.59
3626,7/11/2018,18.32
3627,12/9/2018,7.93
3628,3/4/2018,18.75
3629,12/5/2018,17.02
3630,11/29/2017,6.95
3631,3/22/2019,0.94
3632,5/14/2019,18.05
3633,5/17/2018,13.31
3634,12/31/2018,12.46
3635,6/7/2017,11.23
3636,10/25/2018,8.19
3637,6/19/2017,6.23
3638,10/10/2018,2.37
3639,8/11/2017,16.01
3640,2/24/2018,7.04
3641,2/8/2019,14.81
3642,1/24/2019,14.68
3643,7/30/2018,10.30
3644,10/29/2018,5.08
3645,10/30/2017,11.70
3646,8/5/2018,9.71
3647,8/8/2017,13.55
3648,11/17/2017,13.35
3649,6/6/2017,14.84
3650,9/19/2017,11.31
3651,6/19/2018,2.13
3652,5/28/2017,4.63
3653,11/8/2018,9.87
3654,1/22/2018,3.50
3655,5/10/2018,10.30
3656,2/14/2018,7.03
3657,6/16/2018,6.76
3658,12/28/2017,10.90
3659,5/13/2019,13.69
3660,6/28/2018,18.78
3661,10/31/2017,17.15
3662,1/21/2018,15.63
3663,7/12/2018,12.42
3664,9/25/2018,16.66
3665,8/4/2018,13.75
3666,6/26/2018,7.13
3667,1/27/2018,4.06
3668,4/27/2018,17.97
3669,8/5/2017,16.02
3670,5/10/2019,2.99
3671,12/6/2018,5.75
3672,11/5/2018,12.06
3673,7/2/2018,10.66
3674,7/22/2018,9.13
3675,11/7/2018,10.15
3676,12/15/2018,17.50
3677,12/7/2017,6.83
3678,8/17/2018,9.82
3679,1/26/2018,3.60
3680,4/25/2019,18.77
3681,6/14/2018,13.06
3682,8/29/2018,8.74
3683,11/18/2018,15.84
3684,10/20/2017,10.27
3685,4/11/2018,17.53
3686,11/9/2017,15.47
3687,12/31/2017,6.80
3688,10/22/2018,18.91
3689,2/14/2018,8.17
3690,11/23/2018,14.56
3691,8/28/2018,18.82
3692,3/2/2019,17.35
3693,1/28/2019,13.36
3694,4/17/2018,8.11
3695,4/8/2019,7.64
3696,9/1/2017,4.49
3697,5/15/2019,1.32
3698,3/25/2018,11.09
3699,10/15/2018,15.26
3700,2/14/2018,12.12
3701,8/18/2018,12.82
3702,9/14/2018,4.53
3703,8/20/2017,1.83
3704,10/14/2017,19.84
3705,9/11/2017,1.10
3706,8/12/2017,7.86
3707,7/27/2017,11.15
3708,4/29/2019,16.33
3709,1/28/2019,9.92
3710,2/16/2019,13.43
3711,7/3/2018,16.90
3712,6/4/2017,15.50
3713,1/8/2019,2.24
3714,5/18/2018,11.55
3715,6/26/2017,4.84
3716,8/9/2018,10.34
3717,12/6/2018,18.82
3718,11/2/2017,14.37
3719,12/9/2018,17.47
3720,7/13/2017,19.28
3721,7/13/2017,18.06
3722,7/30/2018,6.18
3723,1/27/2018,13.29
3724,1/2/2019,16.46
3725,4/6/2018,10.89
3726,9/28/2018,7.48
3727,6/19/2017,18.48
3728,12/9/2018,13.82
3729,9/21/2017,0.46
3730,3/25/2018,16.34
3731,11/7/2017,2.37
3732,10/5/2017,9.72
3733,3/30/2019,13.83
3734,5/24/2017,5.96
3735,4/3/2019,3.74
3736,1/29/2019,8.77
3737,11/11/2018,0.92
3738,7/31/2017,8.87
3739,2/27/2019,6.60
3740,2/27/2018,15.81
3741,3/29/2018,19.76
3742,7/14/2018,12.60
3743,5/3/2019,18.90
3744,3/5/2019,12.13
3745,12/20/2018,12.21
3746,2/11/2019,13.37
3747,2/16/2018,12.52
3748,9/14/2017,16.38
3749,3/15/2018,17.05
3750,3/28/2019,3.91
3751,1/14/2018,18.66
3752,12/16/2017,12.78
3753,5/24/2018,18.53
3754,10/15/2018,2.25
3755,2/25/2019,2.29
3756,1/19/2018,19.61
3757,10/26/2017,0.89
3758,8/3/2017,9.29
3759,5/2/2019,14.72
3760,10/1/2018,12.06
3761,7/18/2018,9.69
3762,1/16/2019,2.24
3763,2/4/2018,18.54
3764,6/8/2018,5.54
3765,1/15/2019,15.69
3766,10/17/2018,3.02
3767,6/29/2017,14.47
3768,9/16/2018,2.77
3769,1/2/2018,10.27
3770,10/3/2018,3.65
3771,4/4/2018,15.97
3772,10/6/2017,5.82
3773,4/2/2018,2.77
3774,8/15/2017,18.45
3775,1/23/2018,8.39
3776,12/13/2017,11.10
3777,11/9/2017,0.90
3778,5/24/2017,18.02
3779,8/19/2018,3.54
3780,4/7/2019,11.40
3781,12/25/2017,1.51
3782,2/5/2019,13.40
3783,5/20/2017,9.98
3784,2/26/2018,3.64
3785,10/24/2018,10.64
3786,3/6/2018,3.61
3787,7/19/2017,13.95
3788,8/17/2017,19.50
3789,4/11/2019,7.77
3790,5/7/2019,13.78
3791,3/6/2019,2.20
3792,11/24/2017,14.84
3793,8/30/2017,10.07
3794,5/30/2018,9.38
3795,9/4/2017,7.49
3796,2/1/2018,13.22
3797,5/4/2018,0.33
3798,5/8/2019,11.56
3799,8/4/2018,13.21
3800,3/28/2018,2.47
3801,8/27/2017,12.81
3802,2/12/2019,19.65
3803,8/24/2017,2.50
3804,4/23/2019,15.87
3805,2/2/2018,12.86
3806,11/20/2017,15.12
3807,7/7/2017,15.49
3808,2/13/2018,1.06
3809,12/5/2018,2.61
3810,2/11/2018,13.46
3811,6/23/2018,13.60
3812,2/27/2019,19.16
3813,9/8/2017,2.09
3814,1/28/2018,19.22
3815,10/14/2017,2.16
3816,5/11/2019,1.67
3817,6/12/2017,11.39
3818,11/22/2017,6.76
3819,2/23/2019,0.79
3820,1/19/2018,2.90
3821,1/22/2018,6.28
3822,1/31/2019,11.09
3823,8/10/2017,18.52
3824,11/27/2018,5.34
3825,9/17/2018,11.70
3826,6/14/2018,11.86
3827,1/14/2019,12.04
3828,4/15/2018,18.61
3829,5/29/2018,9.41
3830,3/20/2018,19.37
3831,9/6/2018,10.78
3832,9/11/2017,18.33
3833,2/23/2018,0.44
3834,9/6/2017,0.94
3835,12/16/2017,13.73
3836,3/6/2018,10.31
3837,1/13/2018,4.89
3838,11/15/2018,4.89
3839,2/4/2018,1.72
3840,1/21/2018,6.59
3841,4/21/2018,0.29
3842,10/20/2018,2.20
3843,8/25/2017,5.90
3844,11/5/2017,3.68
3845,4/6/2019,8.89
3846,4/30/2019,18.60
3847,6/7/2018,7.60
3848,1/8/2019,17.32
3849,10/2/2018,10.11
3850,2/25/2019,3.63
3851,11/6/2018,15.55
3852,9/22/2018,12.65
3853,1/2/2019,12.55
3854,12/22/2018,4.23
3855,6/5/2018,16.91
3856,8/8/2017,13.56
3857,3/15/2018,18.47
3858,6/9/2018,12.73
3859,11/24/2017,17.83
3860,8/28/2017,13.23
3861,6/16/2018,6.77
3862,10/19/2017,13.96
3863,10/20/2018,13.96
3864,8/31/2018,3.04
3865,5/7/2018,6.18
3866,5/2/2019,15.67
3867,2/15/2019,10.26
3868,8/1/2018,4.41
3869,3/5/2018,6.85
3870,1/3/2018,7.14
3871,1/5/2019,6.24
3872,5/2/2019,3.04
3873,6/1/2017,13.19
3874,3/30/2019,4.21
3875,2/15/2018,5.53
3876,7/12/2018,19.90
3877,10/25/2017,9.12
3878,11/2/2018,12.49
3879,6/19/2018,12.37
3880,10/7/2017,11.95
3881,8/12/2017,3.84
3882,12/9/2018,8.02
3883,5/31/2018,16.57
3884,11/20/2017,11.63
3885,4/17/2019,12.72
3886,5/15/2018,14.65
3887,12/18/2017,19.38
3888,9/9/2018,7.55
3889,1/17/2019,11.96
3890,10/16/2017,3.52
3891,8/27/2017,18.06
3892,3/30/2019,10.24
3893,8/19/2017,19.46
3894,3/8/2018,1.24
3895,11/21/2017,10.26
3896,3/8/2018,19.09
3897,11/27/2018,12.58
3898,10/29/2017,14.45
3899,1/10/2018,15.79
3900,11/4/2017,17.24
3901,11/28/2017,9.44
3902,2/5/2019,12.43
3903,11/5/2017,18.11
3904,3/15/2018,16.67
3905,11/21/2018,13.99
3906,11/22/2017,17.82
3907,12/14/2017,7.50
3908,12/15/2017,10.55
3909,5/23/2017,19.83
3910,12/8/2017,6.86
3911,8/29/2017,5.22
3912,11/16/2018,8.77
3913,9/2/2018,1.03
3914,3/26/2018,11.16
3915,3/30/2019,14.98
3916,1/17/2019,4.09
3917,5/12/2019,6.30
3918,10/21/2017,1.94
3919,9/21/2017,4.63
3920,12/16/2018,4.75
3921,12/30/2018,2.75
3922,3/14/2019,9.94
3923,6/7/2018,10.53
3924,6/23/2017,13.89
3925,8/15/2017,16.84
3926,2/25/2018,4.42
3927,11/14/2018,7.03
3928,9/2/2017,8.79
3929,11/28/2017,5.60
3930,12/11/2017,4.26
3931,12/19/2017,3.82
3932,6/23/2017,0.68
3933,8/17/2018,6.08
3934,6/21/2018,19.79
3935,5/5/2019,9.87
3936,10/12/2017,1.70
3937,12/15/2018,17.65
3938,7/26/2018,10.61
3939,1/22/2018,2.04
3940,1/1/2019,19.96
3941,4/25/2018,14.95
3942,7/3/2017,12.13
3943,9/11/2018,1.63
3944,12/31/2018,19.62
3945,2/8/2019,16.44
3946,5/5/2019,0.12
3947,1/26/2018,2.57
3948,5/8/2019,9.09
3949,10/24/2018,12.16
3950,12/13/2017,9.67
3951,4/30/2019,11.30
3952,3/3/2019,8.80
3953,6/13/2017,15.17
3954,3/17/2018,17.82
3955,2/23/2019,3.33
3956,1/1/2018,1.63
3957,4/9/2018,19.28
3958,8/4/2017,1.86
3959,5/6/2018,5.47
3960,7/27/2017,5.68
3961,7/18/2018,17.78
3962,5/6/2019,13.96
3963,4/14/2019,15.35
3964,11/8/2017,11.99
3965,2/16/2018,16.98
3966,5/21/2017,6.16
3967,11/10/2017,15.94
3968,9/8/2017,13.77
3969,4/27/2018,1.17
3970,1/17/2019,5.22
3971,3/4/2018,0.52
3972,4/12/2018,1.32
3973,11/2/2018,13.15
3974,4/24/2018,17.03
3975,9/17/2018,14.60
3976,3/16/2019,8.13
3977,9/11/2018,10.27
3978,7/21/2018,11.63
3979,1/5/2019,11.90
3980,11/10/2017,1.32
3981,4/13/2018,18.86
3982,8/28/2017,4.27
3983,11/19/2018,0.25
3984,12/18/2017,10.77
3985,7/7/2018,3.62
3986,2/2/2018,10.43
3987,7/1/2018,16.22
3988,7/25/2018,6.11
3989,7/4/2017,19.38
3990,9/7/2017,0.11
3991,11/17/2017,17.83
3992,3/16/2019,3.03
3993,6/27/2018,16.93
3994,7/18/2017,4.62
3995,2/16/2019,18.53
3996,1/21/2019,12.99
3997,6/12/2017,16.66
3998,10/3/2017,19.54
3999,6/21/2018,17.20
4000,8/22/2018,10.04
4001,2/25/2018,11.53
4002,6/15/2017,18.67
4003,10/13/2017,6.56
4004,11/14/2017,8.71
4005,2/7/2018,19.88
4006,2/2/2018,9.91
4007,3/9/2019,13.00
4008,11/13/2018,9.63
4009,11/3/2017,6.39
4010,9/25/2017,0.39
4011,11/24/2018,9.44
4012,6/7/2017,18.52
4013,4/15/2018,3.73
4014,3/21/2018,11.14
4015,4/7/2018,10.99
4016,3/11/2018,1.43
4017,5/3/2019,9.95
4018,2/9/2019,12.91
4019,3/22/2019,12.16
4020,9/21/2018,9.21
4021,12/1/2017,13.06
4022,11/12/2018,17.34
4023,6/3/2018,5.39
4024,11/5/2017,6.19
4025,9/22/2018,0.47
4026,11/6/2018,11.70
4027,4/7/2019,3.88
4028,8/4/2018,4.06
4029,12/7/2018,13.95
4030,6/26/2018,1.02
4031,1/11/2019,5.79
4032,5/13/2019,16.18
4033,2/22/2019,12.44
4034,11/21/2018,16.14
4035,8/12/2017,8.57
4036,11/16/2017,0.04
4037,10/4/2017,19.73
4038,7/21/2017,8.26
4039,7/25/2018,1.40
4040,8/26/2018,14.87
4041,1/24/2018,8.69
4042,9/28/2017,11.88
4043,1/24/2019,1.74
4044,7/1/2017,16.66
4045,10/9/2017,16.36
4046,11/4/2018,6.39
4047,9/5/2018,19.02
4048,2/28/2019,3.95
4049,9/30/2018,9.78
4050,2/2/2019,4.20
4051,8/6/2018,11.95
4052,1/21/2019,0.39
4053,7/27/2017,5.54
4054,4/26/2018,18.87
4055,12/2/2018,17.15
4056,8/3/2018,15.40
4057,4/26/2018,13.05
4058,9/10/2017,9.83
4059,1/4/2019,18.50
4060,8/14/2017,4.42
4061,12/27/2018,14.77
4062,3/22/2019,10.41
4063,1/27/2019,19.55
4064,3/10/2019,9.00
4065,12/1/2017,6.30
4066,10/29/2018,8.08
4067,12/27/2018,5.82
4068,4/5/2019,8.72
4069,4/9/2018,15.66
4070,10/20/2018,7.36
4071,4/30/2018,16.73
4072,12/5/2018,4.46
4073,3/15/2019,7.20
4074,9/4/2018,10.24
4075,12/18/2018,11.96
4076,4/14/2019,14.32
4077,5/24/2018,13.82
4078,4/7/2019,4.07
4079,1/24/2018,11.57
4080,3/9/2018,15.24
4081,10/26/2018,0.66
4082,1/15/2018,7.02
4083,12/5/2018,12.06
4084,2/16/2018,12.73
4085,1/25/2019,17.82
4086,3/1/2019,18.89
4087,12/25/2018,14.58
4088,7/16/2017,3.57
4089,4/19/2018,13.05
4090,1/28/2019,19.00
4091,10/7/2018,2.94
4092,4/11/2018,6.51
4093,8/9/2018,17.29
4094,12/1/2017,1.61
4095,6/25/2018,6.13
4096,11/4/2018,10.94
4097,1/10/2019,12.56
4098,4/12/2018,15.53
4099,6/3/2017,0.22
4100,8/20/2017,12.58
4101,10/9/2017,9.82
4102,2/5/2018,19.95
4103,6/21/2017,18.85
4104,9/21/2018,9.29
4105,10/18/2017,6.21
4106,11/29/2017,6.72
4107,12/22/2017,7.58
4108,2/12/2019,16.28
4109,8/12/2017,9.82
4110,1/3/2019,15.63
4111,1/18/2018,16.31
4112,9/3/2018,0.49
4113,7/28/2017,6.55
4114,11/6/2017,16.50
4115,2/10/2019,16.34
4116,12/13/2017,15.96
4117,10/28/2018,6.44
4118,2/5/2019,14.92
4119,3/30/2018,14.55
4120,8/1/2018,11.37
4121,8/7/2017,2.68
4122,1/3/2019,9.92
4123,3/23/2018,6.08
4124,10/9/2018,0.21
4125,10/5/2018,10.65
4126,1/15/2018,12.15
4127,3/8/2019,0.76
4128,9/1/2017,9.24
4129,8/22/2018,13.57
4130,9/10/2018,7.69
4131,7/19/2017,1.10
4132,7/8/2017,13.57
4133,4/16/2018,2.04
4134,6/19/2017,9.50
4135,2/18/2019,2.80
4136,5/29/2017,0.36
4137,1/1/2018,13.79
4138,3/1/2018,1.08
4139,8/9/2018,5.42
4140,11/6/2018,4.32
4141,3/6/2018,15.11
4142,9/22/2017,12.11
4143,8/29/2017,19.63
4144,9/16/2017,13.40
4145,7/30/2017,3.30
4146,9/19/2017,13.86
4147,11/3/2017,0.57
4148,6/10/2018,19.31
4149,8/16/2017,15.58
4150,8/22/2018,18.83
4151,1/1/2019,8.27
4152,1/12/2018,18.62
4153,5/31/2018,1.65
4154,1/22/2018,16.63
4155,6/13/2018,19.89
4156,10/31/2018,8.83
4157,11/18/2017,5.40
4158,5/30/2017,0.84
4159,4/6/2019,16.45
4160,2/4/2019,14.82
4161,9/23/2018,14.86
4162,10/29/2017,17.80
4163,7/2/2017,19.16
4164,5/14/2019,5.43
4165,10/2/2017,8.59
4166,5/1/2018,2.15
4167,12/17/2018,18.81
4168,1/14/2018,8.27
4169,10/19/2017,13.33
4170,11/14/2017,4.47
4171,8/2/2018,6.30
4172,11/4/2017,15.36
4173,10/2/2017,8.12
4174,12/3/2018,14.14
4175,10/22/2018,10.19
4176,12/16/2017,3.64
4177,5/21/2017,13.14
4178,1/15/2019,0.48
4179,2/6/2019,7.93
4180,9/13/2018,4.04
4181,3/28/2018,15.17
4182,4/23/2019,15.02
4183,12/28/2017,3.61
4184,8/30/2018,7.04
4185,10/1/2018,16.55
4186,7/30/2017,18.67
4187,2/12/2018,10.32
4188,3/26/2018,8.99
4189,12/26/2017,0.01
4190,11/28/2018,11.24
4191,4/9/2019,14.42
4192,1/6/2019,6.57
4193,12/7/2017,19.34
4194,12/31/2017,3.86
4195,7/21/2017,0.89
4196,6/28/2017,7.04
4197,5/6/2018,13.89
4198,5/24/2018,13.71
4199,2/3/2018,8.36
4200,8/13/2017,8.55
4201,7/27/2017,17.66
4202,6/18/2018,9.03
4203,5/31/2017,14.81
4204,9/21/2017,16.19
4205,1/7/2019,19.68
4206,10/9/2018,4.04
4207,2/5/2018,7.46
4208,12/16/2018,5.42
4209,1/18/2019,16.22
4210,6/17/2017,15.12
4211,4/4/2018,18.97
4212,5/23/2018,17.80
4213,2/3/2018,16.08
4214,1/31/2019,16.08
4215,9/29/2018,14.73
4216,11/8/2017,11.47
4217,11/11/2017,10.00
4218,8/21/2018,3.66
4219,2/19/2018,9.99
4220,7/27/2018,11.75
4221,12/7/2017,5.86
4222,8/24/2018,16.28
4223,11/13/2017,3.48
4224,7/10/2017,18.73
4225,7/8/2017,14.95
4226,3/18/2018,1.33
4227,5/3/2018,11.15
4228,7/19/2017,9.01
4229,11/9/2018,1.07
4230,12/4/2018,19.73
4231,1/11/2018,18.70
4232,12/16/2017,0.60
4233,2/27/2018,19.92
4234,6/23/2018,8.66
4235,5/15/2018,6.85
4236,7/4/2017,16.10
4237,2/10/2019,1.31
4238,8/11/2018,3.15
4239,8/29/2017,4.30
4240,9/27/2018,2.10
4241,9/18/2018,16.35
4242,5/21/2017,19.49
4243,2/1/2019,18.61
4244,8/18/2018,15.36
4245,6/29/2018,13.03
4246,7/14/2017,16.72
4247,4/25/2018,16.16
4248,7/8/2017,9.18
4249,10/22/2018,0.49
4250,4/6/2018,19.14
4251,3/14/2019,14.72
4252,9/7/2017,5.83
4253,8/16/2018,16.46
4254,2/9/2018,11.74
4255,8/27/2017,10.03
4256,8/10/2017,15.14
4257,1/1/2019,13.60
4258,3/22/2019,15.06
4259,10/8/2018,2.23
4260,3/26/2019,18.09
4261,5/5/2018,15.28
4262,11/11/2018,13.79
4263,3/5/2019,6.73
4264,6/30/2017,3.58
4265,6/25/2017,18.13
4266,5/24/2017,15.35
4267,10/27/2017,6.02
4268,2/27/2019,4.03
4269,8/23/2017,10.84
4270,10/24/2017,3.78
4271,3/22/2018,12.48
4272,9/30/2018,7.65
4273,8/25/2018,5.11
4274,1/24/2018,14.60
4275,1/17/2019,5.49
4276,10/8/2017,19.44
4277,9/11/2017,9.82
4278,11/8/2018,15.88
4279,7/15/2017,9.31
4280,6/25/2017,4.03
4281,1/4/2019,11.96
4282,8/24/2017,13.43
4283,10/19/2018,1.34
4284,9/19/2018,3.89
4285,4/22/2018,5.38
4286,12/7/2017,18.08
4287,9/6/2018,10.44
4288,10/5/2017,6.87
4289,4/3/2019,11.02
4290,10/1/2017,6.40
4291,5/14/2019,0.80
4292,12/13/2018,5.16
4293,5/31/2018,11.43
4294,10/27/2017,5.12
4295,2/22/2019,3.91
4296,2/4/2019,19.58
4297,2/28/2018,16.99
4298,10/24/2017,5.88
4299,1/20/2018,1.47
4300,7/12/2018,8.58
4301,5/5/2018,8.88
4302,7/4/2018,0.71
4303,10/21/2018,17.62
4304,11/6/2017,5.40
4305,4/28/2018,17.08
4306,3/23/2019,7.65
4307,1/10/2019,15.21
4308,9/5/2017,1.71
4309,3/3/2018,13.88
4310,3/21/2018,5.36
4311,7/6/2018,3.55
4312,11/15/2017,0.41
4313,2/27/2018,5.05
4314,8/17/2018,14.11
4315,7/16/2017,14.34
4316,12/10/2018,8.34
4317,4/24/2019,9.50
4318,11/22/2018,13.46
4319,8/18/2017,2.52
4320,2/16/2018,11.29
4321,12/18/2018,12.96
4322,10/14/2017,19.78
4323,5/9/2019,17.76
4324,3/1/2018,9.24
4325,7/3/2018,9.48
4326,8/19/2018,8.81
4327,8/21/2018,7.12
4328,9/18/2018,16.74
4329,11/17/2017,14.08
4330,7/5/2017,1.67
4331,6/21/2017,15.15
4332,1/22/2019,17.71
4333,3/30/2018,12.75
4334,11/27/2018,8.60
4335,2/12/2018,14.93
4336,7/23/2018,14.87
4337,7/19/2017,3.61
4338,11/25/2018,10.10
4339,5/5/2019,17.49
4340,6/3/2018,19.12
4341,6/18/2017,17.85
4342,8/15/2018,0.28
4343,1/21/2019,8.65
4344,7/11/2018,17.74
4345,7/1/2017,2.84
4346,12/19/2018,5.17
4347,7/26/2017,15.75
4348,10/5/2017,12.43
4349,7/20/2017,17.98
4350,4/19/2019,19.75
4351,10/11/2018,8.37
4352,2/22/2019,9.70
4353,11/5/2018,16.12
4354,12/23/2018,10.16
4355,2/22/2018,16.25
4356,6/26/2017,9.75
4357,8/5/2017,14.58
4358,12/18/2017,13.47
4359,12/15/2018,19.51
4360,11/18/2017,13.07
4361,7/18/2018,3.12
4362,4/30/2019,6.69
4363,12/17/2018,8.66
4364,8/24/2018,12.28
4365,5/29/2017,18.50
4366,11/10/2017,19.23
4367,1/30/2018,15.13
4368,6/26/2018,4.75
4369,11/9/2018,16.06
4370,2/27/2018,17.13
4371,11/30/2018,3.67
4372,11/15/2017,11.02
4373,5/6/2019,15.28
4374,6/11/2017,9.59
4375,4/4/2019,17.73
4376,3/1/2018,12.02
4377,4/30/2018,6.67
4378,5/29/2018,17.61
4379,10/29/2017,18.41
4380,12/9/2017,9.81
4381,2/20/2019,2.16
4382,5/13/2018,1.63
4383,8/18/2017,1.27
4384,1/11/2019,3.02
4385,10/27/2017,5.48
4386,11/3/2018,13.43
4387,5/22/2017,0.43
4388,5/30/2017,8.45
4389,11/8/2017,4.07
4390,12/19/2017,5.31
4391,9/11/2018,1.66
4392,4/30/2019,3.08
4393,10/16/2017,3.74
4394,11/18/2017,17.16
4395,3/15/2018,0.99
4396,10/20/2018,18.67
4397,11/25/2017,18.65
4398,10/6/2018,16.01
4399,10/11/2018,7.94
4400,3/20/2019,14.37
4401,5/3/2018,0.80
4402,2/3/2018,16.27
4403,3/13/2018,7.38
4404,10/18/2017,17.84
4405,4/11/2018,16.33
4406,10/5/2017,12.51
4407,3/17/2019,12.36
4408,11/3/2018,11.25
4409,5/12/2018,16.28
4410,4/30/2018,6.29
4411,1/16/2019,10.58
4412,7/17/2017,16.43
4413,3/5/2019,8.88
4414,4/16/2018,5.65
4415,7/4/2017,9.32
4416,5/19/2017,6.06
4417,11/1/2018,3.12
4418,11/12/2018,3.74
4419,4/26/2018,8.15
4420,8/12/2017,17.41
4421,8/30/2017,18.81
4422,1/11/2019,16.65
4423,2/22/2018,19.74
4424,12/23/2017,8.55
4425,3/30/2018,1.20
4426,12/14/2018,13.02
4427,9/4/2017,0.49
4428,5/8/2019,4.79
4429,9/19/2017,13.66
4430,6/1/2018,15.56
4431,11/7/2017,19.06
4432,11/26/2018,18.43
4433,8/11/2017,14.72
4434,3/19/2018,5.01
4435,7/4/2017,11.21
4436,12/14/2017,6.64
4437,2/9/2019,9.95
4438,12/18/2018,8.91
4439,4/1/2018,0.55
4440,3/25/2018,9.71
4441,5/3/2019,13.18
4442,8/22/2018,10.28
4443,4/22/2019,19.07
4444,1/28/2019,15.45
4445,5/3/2018,12.85
4446,6/28/2018,1.94
4447,10/22/2017,1.36
4448,4/14/2018,1.66
4449,1/1/2019,15.14
4450,2/7/2019,6.40
4451,4/13/2018,0.29
4452,1/26/2018,19.98
4453,6/6/2018,14.94
4454,2/7/2019,8.40
4455,2/26/2018,3.28
4456,10/14/2017,10.68
4457,4/15/2019,2.13
4458,3/6/2018,9.90
4459,2/1/2019,8.27
4460,9/25/2017,4.48
4461,12/30/2018,12.04
4462,11/25/2017,10.87
4463,8/7/2017,13.42
